event_id,user_id,event_timestamp,event_type,platform,workout_type,session_id
459,154,2025-12-13 17:40:36,session_start,Android,,4590
460,155,2025-11-09 19:38:51,session_start,Android,,4600
461,155,2025-11-09 19:43:51,workout_start,Android,yoga,4600
462,155,2025-11-09 20:47:51,workout_complete,Android,yoga,4600
463,155,2025-11-10 21:48:04,session_start,Android,,4630
464,156,2025-12-18 19:39:44,session_start,Android,,4640
465,156,2025-12-19 21:16:21,session_start,Android,,4650
466,157,2025-11-23 16:52:26,session_start,Android,,4660
467,157,2025-11-24 16:32:30,session_start,Android,,4670
468,158,2025-12-19 09:49:14,session_start,Android,,4680
469,158,2025-12-19 09:51:14,workout_start,Android,yoga,4680
470,158,2025-12-19 10:51:14,workout_complete,Android,yoga,4680
471,158,2025-12-22 17:03:25,session_start,Android,,4710
472,159,2025-12-22 17:21:51,session_start,Android,,4720
473,159,2025-12-26 08:01:30,session_start,Android,,4730
474,160,2025-12-22 08:57:31,session_start,Android,,4740
475,160,2025-12-22 08:59:31,workout_start,Android,yoga,4740
476,160,2025-12-22 09:47:31,workout_complete,Android,yoga,4740
477,160,2025-12-23 11:46:04,session_start,Android,,4770
478,160,2025-12-23 11:52:04,workout_start,Android,cardio,4770
479,160,2025-12-23 12:16:04,workout_complete,Android,cardio,4770
480,160,2025-12-24 18:40:33,session_start,Android,,4800
481,160,2025-12-24 18:48:33,workout_start,Android,yoga,4800
482,160,2025-12-24 19:21:33,workout_complete,Android,yoga,4800
483,161,2025-11-10 07:00:00,session_start,iOS,,4830
484,161,2025-11-13 19:30:48,session_start,iOS,,4840
485,161,2025-11-14 17:33:34,session_start,iOS,,4850
486,161,2025-11-14 17:44:34,workout_start,iOS,hiit,4850
487,161,2025-11-14 18:41:34,workout_complete,iOS,hiit,4850
488,163,2025-11-19 15:29:26,session_start,iOS,,4880
489,163,2025-11-21 08:05:42,session_start,iOS,,4890
490,163,2025-11-21 08:13:42,workout_start,iOS,stretching,4890
491,163,2025-11-21 08:47:42,workout_complete,iOS,stretching,4890
492,163,2025-12-03 23:18:40,session_start,iOS,,4920
493,164,2025-11-04 17:14:35,session_start,Android,,4930
494,164,2025-11-07 17:53:57,session_start,Android,,4940
495,165,2025-12-12 20:28:16,session_start,iOS,,4950
496,166,2025-12-01 21:09:15,session_start,iOS,,4960
497,166,2025-12-01 21:18:15,workout_start,iOS,hiit,4960
498,167,2025-12-25 09:13:33,session_start,Android,,4980
499,167,2025-12-26 08:50:46,session_start,Android,,4990
500,168,2025-12-24 19:33:56,session_start,iOS,,5000
501,169,2025-11-26 04:28:07,session_start,Android,,5010
502,169,2025-11-26 04:37:07,workout_start,Android,strength,5010
503,169,2025-11-28 20:25:28,session_start,Android,,5030
504,169,2025-11-28 20:27:28,workout_start,Android,strength,5030
505,169,2025-11-28 20:50:28,workout_complete,Android,strength,5030
506,171,2025-11-24 11:36:49,session_start,Android,,5060
507,171,2025-11-24 11:46:49,workout_start,Android,strength,5060
508,173,2025-11-21 19:01:01,session_start,Android,,5080
509,173,2025-11-22 20:23:48,session_start,Android,,5090
510,174,2025-12-29 02:37:15,session_start,iOS,,5100
511,174,2025-12-29 02:41:15,workout_start,iOS,yoga,5100
512,174,2025-12-31 18:33:43,session_start,iOS,,5120
513,175,2025-11-14 10:33:23,session_start,Android,,5130
514,175,2025-11-14 10:44:23,workout_start,Android,hiit,5130
515,175,2025-11-14 11:33:23,workout_complete,Android,hiit,5130
516,175,2025-12-05 18:54:40,session_start,Android,,5160
517,177,2025-12-05 17:22:57,session_start,iOS,,5170
518,178,2025-12-31 06:59:13,session_start,iOS,,5180
519,179,2025-12-27 17:43:38,session_start,Android,,5190
520,179,2025-12-27 17:43:40,session_init_error,Android,,5190
521,181,2025-12-28 01:06:37,session_start,Android,,5210
522,181,2025-12-28 01:13:37,workout_start,Android,cardio,5210
523,181,2025-12-28 02:00:37,workout_complete,Android,cardio,5210
524,182,2025-12-27 08:09:52,session_start,iOS,,5240
525,182,2025-12-28 18:50:25,session_start,iOS,,5250
526,182,2025-12-29 16:54:32,session_start,iOS,,5260
527,182,2025-12-30 21:29:22,session_start,iOS,,5270
528,182,2025-12-30 21:29:27,session_init_error,iOS,,5270
529,183,2025-12-09 05:28:38,session_start,Android,,5290
530,183,2025-12-10 06:00:33,session_start,Android,,5300
531,183,2025-12-10 06:04:33,workout_start,Android,strength,5300
532,183,2025-12-10 07:01:33,workout_complete,Android,strength,5300
533,184,2025-11-26 11:00:38,session_start,Android,,5330
534,184,2025-11-26 11:06:38,workout_start,Android,cardio,5330
535,184,2025-11-26 11:42:38,workout_complete,Android,cardio,5330
536,185,2025-12-22 07:07:17,session_start,Android,,5360
537,185,2025-12-22 07:16:17,workout_start,Android,cardio,5360
538,185,2025-12-22 08:14:17,workout_complete,Android,cardio,5360
539,185,2025-12-26 16:44:52,session_start,Android,,5390
540,185,2025-12-28 16:14:04,session_start,Android,,5400
541,185,2025-12-28 16:24:04,workout_start,Android,hiit,5400
542,185,2025-12-28 17:03:04,workout_complete,Android,hiit,5400
543,187,2025-12-01 17:34:43,session_start,Android,,5430
544,188,2025-11-08 23:33:22,session_start,Android,,5440
545,188,2025-11-17 09:00:04,session_start,Android,,5450
546,188,2025-11-17 09:07:04,workout_start,Android,strength,5450
547,188,2025-11-17 09:42:04,workout_complete,Android,strength,5450
548,188,2025-12-03 16:37:38,session_start,Android,,5480
549,188,2025-12-03 16:41:38,workout_start,Android,strength,5480
550,190,2025-11-22 07:50:14,session_start,iOS,,5500
551,191,2025-12-29 17:51:43,session_start,iOS,,5510
552,191,2025-12-29 17:58:43,workout_start,iOS,stretching,5510
553,192,2025-11-20 06:30:52,session_start,iOS,,5530
554,193,2025-11-10 01:45:25,session_start,Android,,5540
555,193,2025-11-10 01:55:25,workout_start,Android,cardio,5540
556,193,2025-11-10 02:11:25,workout_complete,Android,cardio,5540
557,193,2025-11-11 08:53:04,session_start,Android,,5570
558,193,2025-11-11 08:58:04,workout_start,Android,strength,5570
559,193,2025-11-11 10:01:04,workout_complete,Android,strength,5570
560,193,2025-11-12 17:54:41,session_start,Android,,5600
561,193,2025-11-15 15:03:03,session_start,Android,,5610
562,193,2025-11-15 15:03:09,session_init_error,Android,,5610
563,194,2025-12-26 18:42:48,session_start,Android,,5630
564,195,2025-11-13 21:59:57,session_start,iOS,,5640
565,196,2025-11-20 15:43:10,session_start,iOS,,5650
566,197,2025-12-15 11:11:40,session_start,iOS,,5660
567,197,2025-12-15 11:15:40,workout_start,iOS,cardio,5660
568,197,2025-12-15 11:37:40,workout_complete,iOS,cardio,5660
569,197,2025-12-17 12:32:36,session_start,iOS,,5690
570,197,2025-12-17 12:35:36,workout_start,iOS,hiit,5690
571,198,2025-12-27 14:14:56,session_start,iOS,,5710
572,199,2025-11-16 12:00:29,session_start,iOS,,5720
573,199,2025-11-17 23:22:54,session_start,iOS,,5730
574,199,2025-11-20 09:18:20,session_start,iOS,,5740
575,199,2025-11-20 09:29:20,workout_start,iOS,cardio,5740
576,199,2025-11-20 10:25:20,workout_complete,iOS,cardio,5740
577,200,2025-11-26 09:28:09,session_start,Android,,5770
578,200,2025-11-26 09:31:09,workout_start,Android,hiit,5770
579,200,2025-11-26 09:52:09,workout_complete,Android,hiit,5770
580,200,2025-11-27 15:10:28,session_start,Android,,5800
581,200,2025-11-29 22:37:31,session_start,Android,,5810
582,200,2025-11-29 22:45:31,workout_start,Android,hiit,5810
583,200,2025-11-29 23:31:31,workout_complete,Android,hiit,5810
584,201,2025-12-23 17:17:59,session_start,Android,,5840
585,204,2025-11-12 14:45:14,session_start,Android,,5850
586,204,2025-11-14 20:09:20,session_start,Android,,5860
587,204,2025-11-14 20:12:20,workout_start,Android,strength,5860
588,204,2025-11-14 20:53:20,workout_complete,Android,strength,5860
589,205,2025-11-01 21:54:43,session_start,iOS,,5890
590,205,2025-11-01 22:04:43,workout_start,iOS,strength,5890
591,206,2025-11-19 23:55:02,session_start,iOS,,5910
592,206,2025-11-24 17:20:22,session_start,iOS,,5920
593,206,2025-11-24 17:25:22,workout_start,iOS,strength,5920
594,206,2025-11-24 18:16:22,workout_complete,iOS,strength,5920
595,206,2025-11-25 14:23:31,session_start,iOS,,5950
596,207,2025-11-11 13:35:45,session_start,Android,,5960
597,207,2025-11-11 13:44:45,workout_start,Android,yoga,5960
598,207,2025-11-11 14:29:45,workout_complete,Android,yoga,5960
599,207,2025-11-13 13:03:58,session_start,Android,,5990
600,207,2025-11-13 13:10:58,workout_start,Android,strength,5990
601,207,2025-11-13 13:36:58,workout_complete,Android,strength,5990
602,208,2025-12-19 09:23:47,session_start,iOS,,6020
603,208,2025-12-19 09:31:47,workout_start,iOS,yoga,6020
604,208,2025-12-19 10:11:47,workout_complete,iOS,yoga,6020
605,209,2025-11-11 07:37:01,session_start,Android,,6050
606,209,2025-11-11 07:44:01,workout_start,Android,cardio,6050
607,209,2025-11-11 08:44:01,workout_complete,Android,cardio,6050
608,209,2025-11-14 14:52:01,session_start,Android,,6080
609,210,2025-12-09 11:03:39,session_start,Android,,6090
610,210,2025-12-09 11:13:39,workout_start,Android,hiit,6090
611,210,2025-12-09 11:30:39,workout_complete,Android,hiit,6090
612,210,2025-12-13 07:16:21,session_start,Android,,6120
613,210,2025-12-13 07:18:21,workout_start,Android,cardio,6120
614,210,2025-12-13 07:44:21,workout_complete,Android,cardio,6120
615,210,2025-12-14 05:15:44,session_start,Android,,6150
616,210,2025-12-14 05:19:44,workout_start,Android,yoga,6150
617,210,2025-12-14 05:44:44,workout_complete,Android,yoga,6150
618,211,2025-12-20 05:10:05,session_start,Android,,6180
619,211,2025-12-20 05:13:05,workout_start,Android,stretching,6180
620,211,2025-12-20 05:30:05,workout_complete,Android,stretching,6180
621,211,2025-12-21 21:30:02,session_start,Android,,6210
622,211,2025-12-21 21:38:02,workout_start,Android,cardio,6210
623,212,2025-12-15 07:47:25,session_start,Android,,6230
624,212,2025-12-18 12:20:55,session_start,Android,,6240
625,212,2025-12-19 08:50:09,session_start,Android,,6250
626,212,2025-12-19 08:50:13,session_init_error,Android,,6250
627,213,2025-11-16 21:46:22,session_start,Android,,6270
628,213,2025-11-17 18:58:28,session_start,Android,,6280
629,213,2025-11-17 19:09:28,workout_start,Android,cardio,6280
630,213,2025-11-17 20:08:28,workout_complete,Android,cardio,6280
631,213,2025-11-19 19:01:57,session_start,Android,,6310
632,213,2025-11-19 19:03:57,workout_start,Android,hiit,6310
633,213,2025-11-22 19:46:57,session_start,Android,,6330
634,214,2025-12-27 22:07:22,session_start,iOS,,6340
635,216,2025-12-22 18:18:15,session_start,Android,,6350
636,217,2025-11-11 06:04:57,session_start,Android,,6360
637,217,2025-11-11 06:07:57,workout_start,Android,cardio,6360
638,217,2025-11-11 06:28:57,workout_complete,Android,cardio,6360
639,218,2025-11-10 19:05:44,session_start,iOS,,6390
640,218,2025-11-10 19:16:44,workout_start,iOS,strength,6390
641,218,2025-11-12 20:46:24,session_start,iOS,,6410
642,218,2025-11-12 20:50:24,workout_start,iOS,cardio,6410
643,218,2025-11-15 08:04:34,session_start,iOS,,6430
644,219,2025-12-28 09:36:42,session_start,iOS,,6440
645,219,2025-12-28 09:41:42,workout_start,iOS,hiit,6440
646,219,2025-12-28 10:06:42,workout_complete,iOS,hiit,6440
647,221,2025-11-27 19:51:54,session_start,iOS,,6470
648,221,2025-11-27 19:54:54,workout_start,iOS,stretching,6470
649,222,2025-12-07 21:12:31,session_start,Android,,6490
650,222,2025-12-08 06:48:07,session_start,Android,,6500
651,222,2025-12-08 06:48:11,session_init_error,Android,,6500
652,223,2025-12-18 20:37:37,session_start,Android,,6520
653,223,2025-12-18 20:46:37,workout_start,Android,yoga,6520
654,224,2025-12-30 17:13:03,session_start,iOS,,6540
655,225,2025-11-24 07:25:24,session_start,Android,,6550
656,225,2025-11-24 07:30:24,workout_start,Android,cardio,6550
657,225,2025-11-24 08:11:24,workout_complete,Android,cardio,6550
658,225,2025-11-25 21:30:28,session_start,Android,,6580
659,225,2025-12-09 17:00:08,session_start,Android,,6590
660,226,2025-12-28 13:42:03,session_start,Android,,6600
661,226,2025-12-28 13:48:03,workout_start,Android,hiit,6600
662,226,2025-12-29 10:29:02,session_start,Android,,6620
663,228,2025-12-12 19:22:39,session_start,Android,,6630
664,228,2025-12-12 19:32:39,workout_start,Android,yoga,6630
665,229,2025-12-17 08:07:20,session_start,iOS,,6650
666,229,2025-12-17 08:09:20,workout_start,iOS,strength,6650
667,229,2025-12-18 07:06:03,session_start,iOS,,6670
668,230,2025-11-09 15:45:15,session_start,Android,,6680
669,230,2025-11-18 09:12:41,session_start,Android,,6690
670,232,2025-12-04 06:43:39,session_start,iOS,,6700
671,232,2025-12-04 06:47:39,workout_start,iOS,strength,6700
672,232,2025-12-04 07:06:39,workout_complete,iOS,strength,6700
673,233,2025-12-30 12:21:35,session_start,Android,,6730
674,233,2025-12-30 12:23:35,workout_start,Android,hiit,6730
675,234,2025-12-14 18:37:21,session_start,Android,,6750
676,234,2025-12-14 18:37:28,session_init_error,Android,,6750
677,234,2025-12-15 19:33:53,session_start,Android,,6770
678,234,2025-12-15 19:39:53,workout_start,Android,cardio,6770
679,234,2025-12-15 20:21:53,workout_complete,Android,cardio,6770
680,235,2025-12-29 08:10:22,session_start,Android,,6800
681,236,2025-12-27 18:28:18,session_start,Android,,6810
682,236,2025-12-27 18:34:18,workout_start,Android,yoga,6810
683,237,2025-12-06 19:29:37,session_start,iOS,,6830
684,239,2025-11-02 21:36:38,session_start,Android,,6840
685,239,2025-11-05 19:24:51,session_start,Android,,6850
686,240,2025-11-09 21:04:09,session_start,iOS,,6860
687,240,2025-11-09 21:06:09,workout_start,iOS,yoga,6860
688,240,2025-11-09 22:09:09,workout_complete,iOS,yoga,6860
689,241,2025-12-25 17:43:46,session_start,iOS,,6890
690,241,2025-12-26 15:09:14,session_start,iOS,,6900
691,241,2025-12-29 09:03:14,session_start,iOS,,6910
692,242,2025-12-23 08:13:02,session_start,iOS,,6920
693,242,2025-12-23 08:13:04,session_init_error,iOS,,6920
694,243,2025-11-19 15:51:00,session_start,iOS,,6940
695,243,2025-11-28 20:21:35,session_start,iOS,,6950
696,244,2025-12-10 17:34:22,session_start,Android,,6960
697,244,2025-12-10 17:40:22,workout_start,Android,hiit,6960
698,246,2025-12-27 08:02:19,session_start,Android,,6980
699,246,2025-12-27 08:09:19,workout_start,Android,stretching,6980
700,247,2025-12-14 21:06:08,session_start,Android,,7000
701,249,2025-12-01 23:25:44,session_start,Android,,7010
702,249,2025-12-01 23:36:44,workout_start,Android,yoga,7010
703,249,2025-12-01 23:56:44,workout_complete,Android,yoga,7010
704,250,2025-12-04 12:54:13,session_start,Android,,7040
705,250,2025-12-04 12:54:18,session_init_error,Android,,7040
706,251,2025-12-17 18:42:14,session_start,Android,,7060
707,251,2025-12-17 18:48:14,workout_start,Android,strength,7060
708,251,2025-12-17 19:23:14,workout_complete,Android,strength,7060
709,251,2025-12-18 12:20:37,session_start,Android,,7090
710,252,2025-12-26 13:29:49,session_start,Android,,7100
711,253,2025-12-08 20:39:02,session_start,iOS,,7110
712,253,2025-12-08 20:49:02,workout_start,iOS,yoga,7110
713,253,2025-12-12 13:29:41,session_start,iOS,,7130
714,253,2025-12-12 13:36:41,workout_start,iOS,yoga,7130
715,253,2025-12-12 14:39:41,workout_complete,iOS,yoga,7130
716,254,2025-11-21 09:16:16,session_start,iOS,,7160
717,254,2025-11-23 18:25:16,session_start,iOS,,7170
718,254,2025-11-23 18:35:16,workout_start,iOS,yoga,7170
719,254,2025-11-23 19:25:16,workout_complete,iOS,yoga,7170
720,255,2025-11-20 18:52:31,session_start,iOS,,7200
721,255,2025-11-20 18:59:31,workout_start,iOS,strength,7200
722,255,2025-11-20 19:22:31,workout_complete,iOS,strength,7200
723,255,2025-12-08 15:06:08,session_start,iOS,,7230
724,256,2025-12-21 00:56:07,session_start,Android,,7240
725,256,2025-12-23 19:03:58,session_start,Android,,7250
726,257,2025-12-24 16:56:06,session_start,Android,,7260
727,257,2025-12-24 17:07:06,workout_start,Android,strength,7260
728,257,2025-12-24 17:38:06,workout_complete,Android,strength,7260
729,259,2025-11-06 09:39:59,session_start,iOS,,7290
730,259,2025-11-06 09:47:59,workout_start,iOS,strength,7290
731,259,2025-11-06 10:14:59,workout_complete,iOS,strength,7290
732,260,2025-12-14 21:08:36,session_start,Android,,7320
733,260,2025-12-15 22:46:45,session_start,Android,,7330
734,260,2025-12-15 22:48:45,workout_start,Android,stretching,7330
735,261,2025-11-12 07:24:20,session_start,iOS,,7350
736,261,2025-11-12 07:24:23,session_init_error,iOS,,7350
737,261,2025-11-13 18:56:51,session_start,iOS,,7370
738,261,2025-11-13 19:04:51,workout_start,iOS,cardio,7370
739,261,2025-11-13 19:57:51,workout_complete,iOS,cardio,7370
740,262,2025-12-25 10:48:12,session_start,Android,,7400
741,262,2025-12-26 07:59:52,session_start,Android,,7410
742,262,2025-12-31 23:11:15,session_start,Android,,7420
743,263,2025-11-26 06:04:03,session_start,iOS,,7430
744,263,2025-11-26 06:08:03,workout_start,iOS,cardio,7430
745,263,2025-11-28 20:13:41,session_start,iOS,,7450
746,263,2025-11-28 20:22:41,workout_start,iOS,cardio,7450
747,264,2025-11-12 06:10:44,session_start,Android,,7470
748,266,2025-11-14 00:43:08,session_start,Android,,7480
749,267,2025-11-23 19:03:00,session_start,iOS,,7490
750,267,2025-11-23 19:10:00,workout_start,iOS,strength,7490
751,267,2025-11-23 19:26:00,workout_complete,iOS,strength,7490
752,267,2025-11-25 12:51:04,session_start,iOS,,7520
753,267,2025-11-25 13:00:04,workout_start,iOS,strength,7520
754,267,2025-11-25 13:19:04,workout_complete,iOS,strength,7520
755,269,2025-11-10 17:46:10,session_start,iOS,,7550
756,269,2025-11-10 17:46:16,session_init_error,iOS,,7550
757,270,2025-11-02 12:30:49,session_start,Android,,7570
758,270,2025-11-02 12:30:55,session_init_error,Android,,7570
759,270,2025-11-07 11:46:47,session_start,Android,,7590
760,270,2025-11-07 11:52:47,workout_start,Android,cardio,7590
761,270,2025-11-07 12:12:47,workout_complete,Android,cardio,7590
762,271,2025-11-05 20:53:32,session_start,iOS,,7620
763,272,2025-11-15 20:53:41,session_start,iOS,,7630
764,273,2025-11-05 11:33:22,session_start,iOS,,7640
765,273,2025-11-20 11:58:19,session_start,iOS,,7650
766,273,2025-11-20 12:05:19,workout_start,iOS,hiit,7650
767,273,2025-11-20 12:29:19,workout_complete,iOS,hiit,7650
768,274,2025-12-14 07:06:27,session_start,iOS,,7680
769,274,2025-12-14 07:10:27,workout_start,iOS,hiit,7680
770,274,2025-12-14 08:14:27,workout_complete,iOS,hiit,7680
771,274,2025-12-20 11:43:41,session_start,iOS,,7710
772,274,2025-12-20 11:43:42,session_init_error,iOS,,7710
773,275,2025-12-19 20:05:47,session_start,Android,,7730
774,275,2025-12-19 20:05:48,session_init_error,Android,,7730
775,275,2025-12-23 10:26:50,session_start,Android,,7750
776,276,2025-12-02 14:36:51,session_start,iOS,,7760
777,277,2025-11-26 20:58:35,session_start,Android,,7770
778,277,2025-11-27 12:36:43,session_start,Android,,7780
779,277,2025-11-29 19:37:18,session_start,Android,,7790
780,277,2025-11-29 19:41:18,workout_start,Android,cardio,7790
781,277,2025-11-29 20:08:18,workout_complete,Android,cardio,7790
782,279,2025-12-27 04:21:31,session_start,Android,,7820
783,279,2025-12-30 20:44:26,session_start,Android,,7830
784,280,2025-12-26 16:36:37,session_start,iOS,,7840
785,280,2025-12-30 18:59:16,session_start,iOS,,7850
786,280,2025-12-30 19:03:16,workout_start,iOS,hiit,7850
787,280,2025-12-30 19:38:16,workout_complete,iOS,hiit,7850
788,281,2025-11-04 16:46:26,session_start,Android,,7880
789,281,2025-11-04 16:46:29,session_init_error,Android,,7880
