user_id,started_at,completed_at,completed,steps_completed,goal
569,2025-11-30 15:11:09,2025-11-30 15:17:05,1,5,flexibility
570,2025-12-11 11:27:25,2025-12-11 11:31:58,1,5,general_fitness
571,2025-11-28 12:19:00,2025-11-28 12:26:35,1,5,general_fitness
572,2025-12-26 03:50:56,2025-12-26 03:55:26,1,5,endurance
573,2025-12-07 08:15:09,2025-12-07 08:20:36,1,5,endurance
574,2025-12-22 04:06:55,,0,2,general_fitness
575,2025-12-26 09:45:28,2025-12-26 09:50:26,1,5,muscle_gain
576,2025-12-08 12:16:49,2025-12-08 12:21:49,1,5,muscle_gain
578,2025-12-13 22:53:59,,0,1,general_fitness
581,2025-12-08 23:18:08,2025-12-08 23:21:09,1,5,general_fitness
583,2025-11-09 07:39:36,2025-11-09 07:44:27,1,5,muscle_gain
584,2025-12-02 09:18:21,2025-12-02 09:23:25,1,5,weight_loss
585,2025-12-28 18:36:38,2025-12-28 18:41:40,1,5,endurance
587,2025-11-15 21:31:56,,0,4,weight_loss
588,2025-11-28 15:04:14,,0,1,weight_loss
589,2025-11-16 09:52:40,2025-11-16 09:59:16,1,5,endurance
590,2025-11-02 11:06:52,2025-11-02 11:14:29,1,5,muscle_gain
594,2025-12-14 17:56:36,,0,1,general_fitness
596,2025-11-23 14:33:37,2025-11-23 14:40:25,1,5,muscle_gain
597,2025-12-20 13:04:01,,0,3,weight_loss
599,2025-12-31 10:03:44,2025-12-31 10:07:00,1,5,muscle_gain
602,2025-12-22 19:54:19,2025-12-22 20:01:57,1,5,weight_loss
603,2025-12-28 01:55:52,2025-12-28 02:03:22,1,5,muscle_gain
604,2025-12-21 00:03:29,,0,2,weight_loss
605,2025-12-30 13:03:16,2025-12-30 13:08:18,1,5,weight_loss
606,2025-12-23 05:58:35,2025-12-23 06:06:32,1,5,weight_loss
607,2025-12-26 12:10:59,2025-12-26 12:16:22,1,5,muscle_gain
608,2025-11-09 04:53:38,2025-11-09 04:59:33,1,5,endurance
609,2025-12-21 08:02:48,2025-12-21 08:06:16,1,5,muscle_gain
610,2025-12-05 14:19:46,,0,2,weight_loss
612,2025-12-17 00:20:49,2025-12-17 00:26:06,1,5,endurance
613,2025-12-30 22:53:16,2025-12-30 22:58:02,1,5,muscle_gain
614,2025-12-31 22:03:32,,0,1,muscle_gain
616,2025-12-21 10:52:18,2025-12-21 10:59:48,1,5,flexibility
618,2025-11-29 04:10:20,,0,1,muscle_gain
619,2025-11-10 19:50:20,2025-11-10 19:54:24,1,5,flexibility
621,2025-12-23 05:44:25,2025-12-23 05:49:55,1,5,general_fitness
622,2025-12-07 21:08:12,,0,3,muscle_gain
623,2025-12-31 14:36:41,2025-12-31 14:42:12,1,5,general_fitness
624,2025-12-06 21:16:50,2025-12-06 21:24:48,1,5,endurance
626,2025-12-03 01:22:54,2025-12-03 01:26:00,1,5,weight_loss
627,2025-12-23 01:14:54,2025-12-23 01:21:37,1,5,muscle_gain
628,2025-11-07 01:47:25,2025-11-07 01:51:37,1,5,flexibility
629,2025-12-12 03:27:46,2025-12-12 03:32:21,1,5,weight_loss
630,2025-12-24 05:15:38,2025-12-24 05:19:30,1,5,weight_loss
631,2025-12-28 09:41:44,2025-12-28 09:47:49,1,5,weight_loss
632,2025-12-25 00:36:11,2025-12-25 00:40:14,1,5,general_fitness
635,2025-11-04 07:40:58,2025-11-04 07:44:41,1,5,weight_loss
636,2025-11-09 17:51:25,2025-11-09 17:58:28,1,5,weight_loss
637,2025-12-19 16:44:45,2025-12-19 16:47:51,1,5,flexibility
638,2025-12-20 04:28:11,2025-12-20 04:33:00,1,5,weight_loss
639,2025-12-23 08:16:03,2025-12-23 08:21:32,1,5,endurance
642,2025-12-24 07:31:10,2025-12-24 07:36:12,1,5,muscle_gain
643,2025-11-04 09:53:28,2025-11-04 10:01:08,1,5,flexibility
644,2025-11-20 11:40:38,2025-11-20 11:44:03,1,5,flexibility
645,2025-12-15 10:19:20,2025-12-15 10:23:02,1,5,weight_loss
646,2025-12-26 13:05:29,2025-12-26 13:13:18,1,5,endurance
650,2025-11-03 23:09:49,2025-11-03 23:17:06,1,5,weight_loss
651,2025-12-02 00:11:53,,0,3,muscle_gain
652,2025-12-27 01:58:55,2025-12-27 02:03:51,1,5,flexibility
654,2025-11-20 06:28:58,2025-11-20 06:32:48,1,5,weight_loss
655,2025-12-26 20:06:01,2025-12-26 20:12:17,1,5,general_fitness
656,2025-11-29 05:25:16,,0,4,weight_loss
659,2025-12-14 19:02:49,2025-12-14 19:07:26,1,5,flexibility
660,2025-12-02 16:18:51,2025-12-02 16:22:15,1,5,endurance
662,2025-12-27 09:30:03,2025-12-27 09:34:58,1,5,endurance
663,2025-11-16 01:57:26,2025-11-16 02:03:08,1,5,flexibility
664,2025-11-07 21:20:59,2025-11-07 21:28:51,1,5,flexibility
665,2025-11-29 15:23:25,,0,4,general_fitness
666,2025-12-20 13:55:42,,0,4,weight_loss
669,2025-11-24 16:09:55,2025-11-24 16:13:02,1,5,general_fitness
670,2025-12-03 18:33:45,2025-12-03 18:39:38,1,5,weight_loss
672,2025-12-13 07:16:21,,0,3,weight_loss
674,2025-12-20 00:20:06,2025-12-20 00:25:28,1,5,muscle_gain
675,2025-12-14 08:44:39,2025-12-14 08:49:46,1,5,flexibility
676,2025-12-02 22:20:17,,0,2,general_fitness
677,2025-12-28 17:13:22,,0,4,muscle_gain
679,2025-11-11 09:20:02,,0,2,weight_loss
682,2025-11-17 02:08:53,,0,4,muscle_gain
683,2025-11-02 13:38:34,2025-11-02 13:46:00,1,5,endurance
685,2025-12-16 22:59:00,2025-12-16 23:03:18,1,5,endurance
688,2025-12-30 19:28:26,,0,1,general_fitness
692,2025-12-27 11:15:02,,0,2,general_fitness
693,2025-11-20 04:31:55,2025-11-20 04:36:57,1,5,weight_loss
694,2025-11-27 06:02:33,2025-11-27 06:08:34,1,5,general_fitness
695,2025-12-28 03:04:09,,0,2,general_fitness
696,2025-12-10 06:04:46,,0,1,muscle_gain
697,2025-12-21 12:07:40,,0,3,general_fitness
698,2025-12-14 10:38:00,,0,3,general_fitness
699,2025-12-17 20:15:53,2025-12-17 20:23:09,1,5,weight_loss
700,2025-11-25 05:42:59,2025-11-25 05:47:08,1,5,endurance
701,2025-11-20 08:00:30,,0,4,endurance
702,2025-11-27 07:59:51,2025-11-27 08:05:15,1,5,general_fitness
703,2025-11-13 01:02:23,2025-11-13 01:08:15,1,5,endurance
707,2025-12-23 18:20:34,,0,4,flexibility
708,2025-12-23 14:38:14,2025-12-23 14:41:48,1,5,weight_loss
711,2025-12-31 01:01:13,2025-12-31 01:05:28,1,5,weight_loss
712,2025-12-19 22:35:27,2025-12-19 22:40:46,1,5,general_fitness
714,2025-12-28 16:40:06,,0,1,endurance
715,2025-12-23 04:13:01,2025-12-23 04:20:24,1,5,muscle_gain
717,2025-12-12 01:42:29,,0,1,muscle_gain
718,2025-11-09 15:07:30,2025-11-09 15:11:15,1,5,weight_loss
719,2025-12-17 06:33:44,2025-12-17 06:41:12,1,5,weight_loss
722,2025-12-04 21:22:13,2025-12-04 21:27:19,1,5,endurance
723,2025-11-03 20:55:52,,0,3,endurance
724,2025-12-30 15:25:32,2025-12-30 15:29:48,1,5,general_fitness
725,2025-11-09 16:55:00,2025-11-09 17:00:50,1,5,general_fitness
726,2025-11-04 07:14:07,2025-11-04 07:20:32,1,5,weight_loss
727,2025-11-21 08:44:34,2025-11-21 08:50:28,1,5,endurance
729,2025-12-06 23:31:16,,0,3,weight_loss
731,2025-11-26 13:25:40,,0,4,flexibility
732,2025-11-04 13:12:48,,0,3,general_fitness
735,2025-11-05 20:46:08,2025-11-05 20:49:15,1,5,general_fitness
737,2025-11-17 12:50:43,2025-11-17 12:58:21,1,5,weight_loss
738,2025-11-25 13:59:05,2025-11-25 14:04:03,1,5,endurance
739,2025-12-02 19:22:53,2025-12-02 19:27:30,1,5,general_fitness
740,2025-12-03 19:51:00,2025-12-03 19:56:46,1,5,muscle_gain
743,2025-12-26 16:27:18,2025-12-26 16:31:41,1,5,weight_loss
745,2025-12-09 12:46:44,2025-12-09 12:52:18,1,5,muscle_gain
747,2025-11-28 08:23:02,2025-11-28 08:28:13,1,5,muscle_gain
748,2025-12-04 06:00:01,2025-12-04 06:04:18,1,5,muscle_gain
750,2025-12-25 04:44:21,2025-12-25 04:48:21,1,5,weight_loss
751,2025-11-22 01:13:21,2025-11-22 01:20:08,1,5,general_fitness
752,2025-11-27 14:53:15,2025-11-27 15:00:54,1,5,weight_loss
753,2025-11-20 04:30:43,2025-11-20 04:36:56,1,5,endurance
754,2025-12-07 14:18:42,,0,2,endurance
755,2025-12-19 18:39:30,,0,2,endurance
756,2025-11-19 23:30:53,,0,4,muscle_gain
757,2025-11-28 16:36:23,2025-11-28 16:40:00,1,5,general_fitness
758,2025-12-29 20:41:23,2025-12-29 20:47:02,1,5,endurance
759,2025-11-04 08:27:45,2025-11-04 08:31:28,1,5,muscle_gain
760,2025-12-06 17:09:00,2025-12-06 17:12:31,1,5,muscle_gain
761,2025-12-20 13:41:29,2025-12-20 13:45:49,1,5,flexibility
762,2025-11-13 18:12:09,2025-11-13 18:19:34,1,5,weight_loss
763,2025-11-04 18:13:25,,0,1,general_fitness
764,2025-11-12 12:38:26,,0,4,weight_loss
765,2025-12-28 22:25:06,2025-12-28 22:30:16,1,5,muscle_gain
769,2025-11-09 02:58:12,,0,3,weight_loss
775,2025-11-01 15:33:44,,0,4,endurance
777,2025-12-15 21:17:26,,0,3,muscle_gain
779,2025-12-22 12:33:57,2025-12-22 12:39:33,1,5,general_fitness
782,2025-12-28 06:17:14,2025-12-28 06:22:32,1,5,muscle_gain
785,2025-12-31 01:02:10,,0,2,endurance
786,2025-11-30 08:32:25,2025-11-30 08:40:15,1,5,endurance
787,2025-12-24 23:48:13,,0,2,muscle_gain
789,2025-12-24 13:42:46,2025-12-24 13:48:29,1,5,weight_loss
790,2025-12-14 14:23:15,2025-12-14 14:30:23,1,5,weight_loss
791,2025-11-18 05:35:20,2025-11-18 05:42:20,1,5,muscle_gain
792,2025-12-03 11:28:05,2025-12-03 11:35:46,1,5,muscle_gain
793,2025-11-26 21:51:48,,0,1,muscle_gain
794,2025-11-07 21:42:47,2025-11-07 21:49:13,1,5,weight_loss
797,2025-11-02 05:57:54,2025-11-02 06:05:28,1,5,flexibility
798,2025-11-14 13:25:29,2025-11-14 13:28:52,1,5,muscle_gain
799,2025-12-21 20:25:37,2025-12-21 20:33:24,1,5,weight_loss
800,2025-12-20 08:03:26,2025-12-20 08:08:17,1,5,muscle_gain
801,2025-12-21 09:06:50,2025-12-21 09:13:23,1,5,general_fitness
802,2025-11-26 07:02:50,2025-11-26 07:10:08,1,5,muscle_gain
803,2025-12-27 02:33:58,2025-12-27 02:41:28,1,5,general_fitness
805,2025-11-11 01:46:58,,0,3,endurance
806,2025-11-12 07:03:31,2025-11-12 07:10:50,1,5,general_fitness
807,2025-12-20 10:41:30,,0,4,general_fitness
808,2025-11-15 17:13:41,2025-11-15 17:19:29,1,5,muscle_gain
812,2025-11-02 15:37:22,2025-11-02 15:41:15,1,5,general_fitness
813,2025-12-31 06:31:40,,0,1,muscle_gain
814,2025-12-13 10:05:36,,0,3,general_fitness
815,2025-11-11 23:24:26,2025-11-11 23:31:55,1,5,general_fitness
816,2025-12-27 04:54:05,2025-12-27 05:01:16,1,5,endurance
817,2025-12-27 07:28:35,2025-12-27 07:34:07,1,5,general_fitness
818,2025-12-10 19:11:20,2025-12-10 19:15:37,1,5,general_fitness
820,2025-11-23 05:08:49,2025-11-23 05:15:26,1,5,endurance
821,2025-11-04 08:17:43,2025-11-04 08:24:30,1,5,weight_loss
822,2025-12-14 19:39:03,,0,1,general_fitness
823,2025-11-24 19:20:02,,0,1,weight_loss
824,2025-12-18 09:03:37,2025-12-18 09:10:33,1,5,muscle_gain
826,2025-11-02 09:52:12,,0,4,general_fitness
827,2025-12-14 13:43:23,,0,2,weight_loss
828,2025-11-19 21:56:35,2025-11-19 22:03:44,1,5,weight_loss
830,2025-11-21 18:36:13,2025-11-21 18:42:12,1,5,general_fitness
831,2025-12-15 12:36:38,2025-12-15 12:42:13,1,5,muscle_gain
832,2025-12-12 17:25:23,2025-12-12 17:28:45,1,5,general_fitness
833,2025-12-02 02:31:45,,0,3,muscle_gain
837,2025-12-22 20:42:20,2025-12-22 20:45:36,1,5,weight_loss
838,2025-12-31 07:58:33,2025-12-31 08:04:08,1,5,muscle_gain
839,2025-12-04 11:39:42,,0,3,muscle_gain
840,2025-12-09 18:40:47,2025-12-09 18:45:11,1,5,weight_loss
843,2025-12-09 10:26:45,2025-12-09 10:34:09,1,5,weight_loss
846,2025-12-27 13:17:53,2025-12-27 13:22:01,1,5,weight_loss
850,2025-12-30 06:11:37,2025-12-30 06:17:03,1,5,weight_loss
851,2025-11-15 20:03:06,2025-11-15 20:08:26,1,5,general_fitness
853,2025-12-26 03:47:48,,0,4,weight_loss
855,2025-11-18 04:43:55,2025-11-18 04:48:43,1,5,muscle_gain
858,2025-12-27 04:32:48,2025-12-27 04:38:46,1,5,endurance
862,2025-12-21 00:54:27,,0,4,weight_loss
869,2025-11-08 20:25:46,,0,3,general_fitness
870,2025-11-17 07:47:46,,0,4,general_fitness
871,2025-12-21 04:03:58,2025-12-21 04:07:49,1,5,endurance
872,2025-11-02 12:52:44,2025-11-02 13:00:02,1,5,muscle_gain
874,2025-12-01 02:39:03,,0,1,weight_loss
875,2025-12-21 06:41:06,2025-12-21 06:46:17,1,5,weight_loss
876,2025-12-27 18:36:25,,0,4,weight_loss
877,2025-12-02 17:01:03,,0,2,general_fitness
878,2025-11-27 04:21:27,,0,1,weight_loss
880,2025-12-13 01:26:49,,0,3,weight_loss
881,2025-12-03 22:51:44,2025-12-03 22:55:01,1,5,general_fitness
882,2025-12-14 09:41:03,2025-12-14 09:48:24,1,5,flexibility
883,2025-12-29 04:48:01,,0,2,endurance
884,2025-12-06 19:26:28,2025-12-06 19:33:16,1,5,muscle_gain
885,2025-11-16 21:56:31,2025-11-16 22:03:36,1,5,endurance
886,2025-12-01 07:33:17,2025-12-01 07:40:16,1,5,flexibility
889,2025-11-14 23:24:43,,0,1,general_fitness
891,2025-11-28 13:21:53,2025-11-28 13:26:55,1,5,muscle_gain
896,2025-12-27 08:13:04,2025-12-27 08:17:42,1,5,flexibility
897,2025-11-23 05:41:20,,0,3,general_fitness
900,2025-12-10 21:52:54,2025-12-10 21:58:05,1,5,weight_loss
902,2025-11-22 17:28:35,2025-11-22 17:35:00,1,5,weight_loss
903,2025-11-04 08:48:25,2025-11-04 08:55:30,1,5,weight_loss
904,2025-12-07 21:56:21,2025-12-07 22:00:38,1,5,flexibility
905,2025-12-30 23:14:47,,0,3,muscle_gain
906,2025-12-17 12:10:37,2025-12-17 12:17:23,1,5,endurance
910,2025-11-24 17:02:34,2025-11-24 17:06:25,1,5,muscle_gain
911,2025-12-22 21:03:10,2025-12-22 21:09:02,1,5,general_fitness
912,2025-12-27 23:50:41,,0,3,flexibility
913,2025-12-28 12:39:20,2025-12-28 12:45:46,1,5,muscle_gain
915,2025-12-31 20:09:53,2025-12-31 20:15:20,1,5,weight_loss
917,2025-11-06 11:12:25,,0,2,weight_loss
918,2025-11-12 15:34:26,,0,1,weight_loss
919,2025-11-25 01:07:34,,0,2,weight_loss
920,2025-12-11 09:11:06,,0,3,general_fitness
922,2025-12-26 02:42:29,2025-12-26 02:47:23,1,5,weight_loss
923,2025-12-15 03:36:29,2025-12-15 03:41:54,1,5,weight_loss
924,2025-12-11 22:29:38,,0,2,weight_loss
927,2025-11-14 03:26:39,,0,1,weight_loss
928,2025-12-26 18:08:28,2025-12-26 18:16:12,1,5,endurance
929,2025-12-13 08:30:02,,0,3,general_fitness
932,2025-12-01 18:18:31,2025-12-01 18:25:19,1,5,weight_loss
933,2025-12-03 05:45:31,2025-12-03 05:50:16,1,5,muscle_gain
936,2025-11-17 06:45:38,2025-11-17 06:49:34,1,5,flexibility
937,2025-12-29 09:05:19,,0,1,weight_loss
941,2025-11-22 18:02:04,,0,4,general_fitness
942,2025-12-26 14:39:54,2025-12-26 14:43:35,1,5,muscle_gain
943,2025-11-15 19:01:27,,0,2,muscle_gain
944,2025-12-03 00:34:30,2025-12-03 00:42:21,1,5,weight_loss
945,2025-12-06 06:47:29,2025-12-06 06:50:36,1,5,muscle_gain
946,2025-11-21 02:47:41,2025-11-21 02:51:36,1,5,general_fitness
947,2025-12-20 20:40:08,,0,2,weight_loss
948,2025-12-26 08:17:49,2025-12-26 08:24:39,1,5,weight_loss
949,2025-12-27 19:38:24,2025-12-27 19:46:04,1,5,muscle_gain
950,2025-11-28 09:48:36,2025-11-28 09:52:37,1,5,muscle_gain
951,2025-12-10 00:16:51,,0,3,weight_loss
952,2025-11-21 04:20:41,,0,3,general_fitness
953,2025-11-20 05:10:47,,0,1,weight_loss
955,2025-12-29 00:21:54,,0,3,general_fitness
956,2025-12-27 19:11:06,2025-12-27 19:18:58,1,5,endurance
957,2025-12-23 05:35:42,2025-12-23 05:41:59,1,5,muscle_gain
958,2025-12-09 06:31:27,2025-12-09 06:39:01,1,5,endurance
959,2025-12-08 20:16:17,2025-12-08 20:21:44,1,5,muscle_gain
960,2025-12-10 01:22:20,2025-12-10 01:26:15,1,5,general_fitness
961,2025-12-10 12:23:38,2025-12-10 12:27:37,1,5,endurance
962,2025-12-05 21:24:49,,0,1,muscle_gain
963,2025-11-11 17:51:14,2025-11-11 17:55:48,1,5,muscle_gain
966,2025-12-07 00:31:27,2025-12-07 00:36:49,1,5,muscle_gain
968,2025-11-14 11:01:16,2025-11-14 11:09:12,1,5,weight_loss
971,2025-11-21 05:37:18,2025-11-21 05:41:00,1,5,muscle_gain
973,2025-11-10 02:39:37,2025-11-10 02:43:29,1,5,endurance
974,2025-12-28 20:09:54,,0,4,weight_loss
977,2025-12-06 16:11:56,2025-12-06 16:15:14,1,5,muscle_gain
981,2025-12-31 19:33:38,2025-12-31 19:37:41,1,5,muscle_gain
982,2025-12-24 03:18:37,2025-12-24 03:23:59,1,5,flexibility
983,2025-12-21 23:47:43,,0,3,flexibility
984,2025-12-06 10:37:40,,0,2,muscle_gain
985,2025-11-13 04:02:19,2025-11-13 04:05:25,1,5,endurance
986,2025-12-28 18:40:03,2025-12-28 18:44:54,1,5,muscle_gain
987,2025-11-28 14:19:20,2025-11-28 14:27:01,1,5,weight_loss
990,2025-12-23 00:19:35,2025-12-23 00:23:26,1,5,weight_loss
991,2025-12-15 14:21:43,2025-12-15 14:25:20,1,5,endurance
994,2025-11-18 17:06:17,2025-11-18 17:10:39,1,5,flexibility
995,2025-12-28 04:39:22,2025-12-28 04:43:34,1,5,weight_loss
996,2025-12-05 11:21:54,2025-12-05 11:25:56,1,5,muscle_gain
998,2025-11-01 12:07:28,,0,4,muscle_gain
999,2025-12-31 14:27:51,2025-12-31 14:33:23,1,5,endurance
1001,2025-11-05 01:15:44,2025-11-05 01:20:27,1,5,general_fitness
1002,2025-12-06 12:03:44,2025-12-06 12:06:50,1,5,weight_loss
1005,2025-12-16 20:03:58,2025-12-16 20:10:10,1,5,endurance
1006,2025-12-02 13:07:56,,0,1,endurance
1007,2025-12-28 16:06:55,2025-12-28 16:13:14,1,5,endurance
1008,2025-11-27 02:47:14,2025-11-27 02:51:37,1,5,endurance
1010,2025-12-06 22:04:17,,0,3,weight_loss
1011,2025-12-18 14:01:37,2025-12-18 14:08:39,1,5,weight_loss
1012,2025-12-14 06:11:18,2025-12-14 06:15:40,1,5,weight_loss
1013,2025-12-07 20:38:09,,0,2,weight_loss
1014,2025-12-29 12:27:26,2025-12-29 12:34:10,1,5,muscle_gain
1015,2025-11-29 04:34:04,2025-11-29 04:39:53,1,5,muscle_gain
1016,2025-11-15 06:27:12,2025-11-15 06:30:16,1,5,general_fitness
1017,2025-12-19 03:18:24,2025-12-19 03:25:16,1,5,weight_loss
1018,2025-12-26 02:24:37,2025-12-26 02:27:54,1,5,weight_loss
1019,2025-11-03 20:12:30,2025-11-03 20:15:31,1,5,weight_loss
1020,2025-12-06 17:25:46,2025-12-06 17:32:08,1,5,muscle_gain
1024,2025-12-10 17:59:32,2025-12-10 18:03:21,1,5,muscle_gain
1025,2025-12-18 22:23:07,,0,1,general_fitness
1026,2025-11-25 06:05:55,,0,1,flexibility
1027,2025-12-29 21:58:03,2025-12-29 22:04:00,1,5,weight_loss
1028,2025-11-30 15:49:16,2025-11-30 15:56:46,1,5,weight_loss
1029,2025-12-21 19:11:40,2025-12-21 19:19:23,1,5,muscle_gain
1031,2025-12-12 22:25:04,2025-12-12 22:28:42,1,5,weight_loss
1032,2025-12-21 21:34:23,2025-12-21 21:40:54,1,5,muscle_gain
1033,2025-12-09 15:10:35,2025-12-09 15:17:36,1,5,weight_loss
1034,2025-12-28 19:06:14,,0,2,endurance
1035,2025-12-04 16:32:52,2025-12-04 16:38:35,1,5,muscle_gain
1036,2025-12-17 22:50:56,2025-12-17 22:58:23,1,5,endurance
1039,2025-12-05 17:37:06,2025-12-05 17:41:11,1,5,muscle_gain
1041,2025-11-08 08:50:33,,0,2,weight_loss
1043,2025-12-17 23:18:00,2025-12-17 23:25:47,1,5,weight_loss
1044,2025-12-18 05:55:47,,0,1,general_fitness
1045,2025-11-02 02:26:42,2025-11-02 02:31:48,1,5,endurance
1046,2025-11-27 02:20:33,2025-11-27 02:26:58,1,5,general_fitness
1047,2025-11-16 07:45:39,2025-11-16 07:53:37,1,5,weight_loss
1048,2025-12-23 09:11:53,,0,2,flexibility
1049,2025-12-26 11:23:19,2025-12-26 11:26:35,1,5,endurance
1051,2025-12-18 10:55:22,2025-12-18 11:00:41,1,5,endurance
1052,2025-11-11 08:44:44,2025-11-11 08:52:20,1,5,general_fitness
1053,2025-11-23 05:08:21,2025-11-23 05:13:05,1,5,weight_loss
1055,2025-11-23 15:44:53,2025-11-23 15:50:05,1,5,muscle_gain
1056,2025-12-19 06:45:11,,0,3,general_fitness
1057,2025-12-28 14:26:39,,0,4,muscle_gain
1061,2025-12-30 02:23:22,2025-12-30 02:30:37,1,5,muscle_gain
1063,2025-11-21 09:39:00,2025-11-21 09:42:03,1,5,weight_loss
1064,2025-12-15 18:48:24,,0,1,endurance
1065,2025-11-27 15:51:18,2025-11-27 15:54:30,1,5,weight_loss
1066,2025-12-30 21:51:55,2025-12-30 21:55:31,1,5,endurance
1068,2025-12-19 21:06:18,2025-12-19 21:10:21,1,5,endurance
1071,2025-12-27 11:25:02,,0,1,weight_loss
1073,2025-12-05 02:34:44,2025-12-05 02:41:43,1,5,weight_loss
1075,2025-12-26 08:59:29,2025-12-26 09:04:27,1,5,flexibility
1076,2025-11-27 23:14:49,,0,1,weight_loss
1077,2025-12-11 15:32:23,2025-12-11 15:36:48,1,5,weight_loss
1079,2025-12-16 12:11:18,2025-12-16 12:17:56,1,5,weight_loss
1080,2025-11-28 10:46:20,2025-11-28 10:51:00,1,5,weight_loss
1081,2025-11-20 02:42:36,,0,1,endurance
1083,2025-12-28 13:45:27,2025-12-28 13:51:41,1,5,muscle_gain
1084,2025-12-25 17:28:06,2025-12-25 17:34:48,1,5,general_fitness
1085,2025-12-31 04:46:11,2025-12-31 04:49:52,1,5,muscle_gain
1088,2025-12-22 07:59:10,,0,1,muscle_gain
1089,2025-12-07 22:14:02,,0,1,weight_loss
1090,2025-12-06 10:31:03,2025-12-06 10:38:23,1,5,muscle_gain
1094,2025-11-22 00:51:12,,0,3,general_fitness
1095,2025-12-13 05:37:13,2025-12-13 05:40:47,1,5,endurance
1098,2025-12-24 09:05:40,,0,4,muscle_gain
1099,2025-12-26 03:49:33,,0,3,muscle_gain
1100,2025-11-14 07:17:38,2025-11-14 07:21:26,1,5,endurance
1102,2025-11-28 08:23:42,2025-11-28 08:29:40,1,5,weight_loss
1103,2025-12-24 17:12:53,,0,3,general_fitness
1104,2025-12-25 20:31:10,2025-12-25 20:34:21,1,5,weight_loss
1105,2025-11-12 11:33:15,,0,4,weight_loss
1106,2025-12-23 20:03:40,2025-12-23 20:09:36,1,5,muscle_gain
1107,2025-11-10 02:04:30,2025-11-10 02:12:19,1,5,muscle_gain
1108,2025-12-02 05:53:12,2025-12-02 06:00:07,1,5,flexibility
1109,2025-12-31 05:27:56,2025-12-31 05:33:59,1,5,endurance
1111,2025-11-13 15:38:02,,0,3,general_fitness
1112,2025-12-04 17:59:36,,0,2,muscle_gain
1113,2025-12-15 15:01:19,,0,2,flexibility
1115,2025-12-31 15:13:01,2025-12-31 15:17:56,1,5,weight_loss
1116,2025-11-06 17:55:47,,0,1,weight_loss
1118,2025-12-23 20:42:49,2025-12-23 20:48:19,1,5,endurance
1119,2025-11-22 14:27:05,2025-11-22 14:31:26,1,5,weight_loss
1120,2025-12-27 11:03:29,,0,3,muscle_gain
1121,2025-12-18 23:06:13,,0,2,weight_loss
1122,2025-11-09 23:46:52,2025-11-09 23:53:24,1,5,general_fitness
1123,2025-12-25 02:35:55,2025-12-25 02:40:32,1,5,muscle_gain
1124,2025-11-15 02:00:07,2025-11-15 02:08:05,1,5,flexibility
1125,2025-12-04 23:10:45,2025-12-04 23:16:36,1,5,general_fitness
1126,2025-12-11 01:27:35,,0,4,muscle_gain
1128,2025-12-19 10:33:04,,0,1,general_fitness
1130,2025-12-31 03:23:02,2025-12-31 03:27:29,1,5,endurance
1131,2025-12-31 04:12:31,,0,3,muscle_gain
1132,2025-12-09 07:04:38,,0,1,endurance
1133,2025-11-08 01:28:03,2025-11-08 01:35:47,1,5,general_fitness
1134,2025-12-21 05:08:41,2025-12-21 05:13:57,1,5,muscle_gain
1135,2025-12-31 10:41:35,2025-12-31 10:48:35,1,5,muscle_gain
1138,2025-12-04 19:02:58,,0,3,muscle_gain
1139,2025-11-04 10:35:38,2025-11-04 10:42:08,1,5,general_fitness
1140,2025-12-18 23:35:24,2025-12-18 23:39:07,1,5,general_fitness
1142,2025-12-23 13:36:37,2025-12-23 13:43:54,1,5,endurance
1143,2025-12-25 08:12:25,2025-12-25 08:16:38,1,5,flexibility
1144,2025-12-25 13:37:36,2025-12-25 13:41:15,1,5,weight_loss
1145,2025-12-03 17:31:29,,0,1,flexibility
1147,2025-12-21 11:15:10,2025-12-21 11:18:38,1,5,muscle_gain
1148,2025-12-24 13:29:21,2025-12-24 13:32:38,1,5,muscle_gain
1150,2025-12-27 07:04:09,2025-12-27 07:08:23,1,5,muscle_gain
1151,2025-11-12 05:37:17,,0,2,endurance
1152,2025-12-27 05:30:40,2025-12-27 05:38:23,1,5,general_fitness
1153,2025-11-08 14:41:37,2025-11-08 14:47:31,1,5,weight_loss
1156,2025-11-06 08:40:50,2025-11-06 08:47:48,1,5,muscle_gain
1159,2025-12-05 14:40:01,2025-12-05 14:43:07,1,5,general_fitness
1161,2025-11-03 06:13:07,2025-11-03 06:19:08,1,5,muscle_gain
1166,2025-12-26 04:54:00,,0,2,general_fitness
1167,2025-12-25 00:41:26,2025-12-25 00:46:05,1,5,muscle_gain
1169,2025-12-24 07:04:00,2025-12-24 07:08:14,1,5,muscle_gain
1170,2025-11-08 05:04:28,,0,4,weight_loss
1171,2025-12-02 13:42:47,,0,4,weight_loss
1172,2025-12-21 16:12:32,,0,4,endurance
1173,2025-11-22 13:27:24,2025-11-22 13:32:53,1,5,general_fitness
1174,2025-12-22 00:05:53,,0,2,muscle_gain
1176,2025-12-22 13:54:54,2025-12-22 13:59:03,1,5,general_fitness
1177,2025-12-06 03:01:24,2025-12-06 03:07:31,1,5,flexibility
1179,2025-11-18 01:08:13,2025-11-18 01:14:00,1,5,muscle_gain
1180,2025-11-17 19:49:24,2025-11-17 19:52:31,1,5,weight_loss
1181,2025-12-22 13:26:29,,0,3,muscle_gain
